TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
4655,Lophostemon confertus :: Brisbane Box,543 Columbus Ave,Sidewalk: Curb side : Cutout,3,3x3,37.79994414,-122.4098467
23510,Platanus x hispanica :: Sycamore: London Plane,2642 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.79994112,-122.4241066
13199,Ficus nitida :: Laurel Fig,2130X Lombard St,Sidewalk: Curb side : Cutout,90,3X3,37.79990769,-122.4365873
13197,Ficus retusa nitida :: Banyan Fig,2114 Lombard St,Sidewalk: Curb side : Cutout,20,3X3,37.79989753,-122.4364984
11115,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2044 Hyde St,Sidewalk: Curb side : Cutout,12,3X3,37.79988926,-122.4191079
23509,Acacia melanoxylon :: Blackwood Acacia,2620 Van Ness Ave,Sidewalk: Curb side : Cutout,30,3X3,37.79988501,-122.4239945
96721,Persea indica :: Indian Bay,2049 Hyde St,Sidewalk: Curb side : Cutout,12,3x3,37.79987701,-122.4192589
143141,Ficus retusa nitida :: Banyan Fig,2140 LOMBARD ST,Sidewalk: Curb side : Cutout,17,Width 0ft,37.79987411,-122.4366745
143144,Ficus retusa nitida :: Banyan Fig,2150 LOMBARD ST,Sidewalk: Curb side : Cutout,13,Width 0ft,37.79982805,-122.4370829
13184,Ficus retusa nitida :: Banyan Fig,2055X Lombard St,Sidewalk: Curb side : Cutout,12,3X3,37.79981615,-122.4354118
18674,Platanus x hispanica :: Sycamore: London Plane,101X Richardson Ave,Sidewalk: Curb side : Cutout,10,3X3,37.79981479,-122.4465348
11112,Lophostemon confertus :: Brisbane Box,2028 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.79975778,-122.4190833
13190,Ficus retusa nitida :: Banyan Fig,2095 Lombard St,Sidewalk: Curb side : Cutout,12,3X3,37.79975422,-122.43585
11108,Ficus nitida :: Laurel Fig,2022 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79974758,-122.4191098
4634,Liquidambar styraciflua :: American Sweet Gum,500X Columbus Ave,Median : Cutout,8,3,37.7997472,-122.4093991
13214,Lophostemon confertus :: Brisbane Box,2200 Lombard St,Sidewalk: Curb side : Cutout,20,3x3,37.79971903,-122.4378808
95033,Ficus nitida :: Laurel Fig,3224 Pierce St,Sidewalk: Curb side : Cutout,,3x3,37.79967485,-122.4393198
13218,Tristania conferta ::,2230 Lombard St,Sidewalk: Curb side : Cutout,20,3X3,37.79966175,-122.4383549
23505,Acacia melanoxylon :: Blackwood Acacia,2600 Van Ness Ave,Sidewalk: Curb side : Cutout,30,5x5,37.79964642,-122.4240386
132070,Phoenix canariensis :: Canary Island Date Palm,1000x The Embarcadero,Median : Cutout,23,Width 5ft,37.79962558,-122.3980888
9940,Tristaniopsis laurina :: Swamp Myrtle,600X Green St,Sidewalk: Curb side : Cutout,3,6X6,37.79955215,-122.4090757
11107,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2016 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.7995443,-122.4190332
29733,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',622 Green St,Sidewalk: Curb side : Cutout,6,3x3,37.79951278,-122.4094188
18666,Platanus x hispanica :: Sycamore: London Plane,78X Richardson Ave,Sidewalk: Curb side : Cutout,18,3X3,37.79950126,-122.4456253
23507,Quercus suber :: Cork Oak,2600X Van Ness Ave,Median : Cutout,3,9,37.7994737,-122.424077
13219,Pittosporum undulatum :: Victorian Box,2233 Lombard St,Sidewalk: Curb side : Cutout,12,3X3,37.79945785,-122.4382191
9936,Maytenus boaria :: Mayten,599X Green St,Sidewalk: Curb side : Cutout,75,3x3,37.79942543,-122.4089748
13226,Ficus retusa nitida :: Banyan Fig,2265 Lombard St,Sidewalk: Curb side : Cutout,15,,37.79941236,-122.438593
13248,Lophostemon confertus :: Brisbane Box,2380 Lombard St,Sidewalk: Curb side : Cutout,40,3X3,37.79941224,-122.440644
13245,Lophostemon confertus :: Brisbane Box,2358 Lombard St,Sidewalk: Curb side : Cutout,30,3X3,37.79939662,-122.4404759
23504,Platanus x hispanica :: Sycamore: London Plane,2559 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3X3,37.79934113,-122.4243152
20256,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1455 Stockton St,Sidewalk: Curb side : Cutout,18,6x7,37.79931754,-122.4090387
11104,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2000 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79931457,-122.4189917
13233,Tristania conferta ::,2301X Lombard St,Sidewalk: Curb side : Cutout,6,3X3,37.79926118,-122.4398016
29757,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',699X Green St,Sidewalk: Curb side : Cutout,25,3x3,37.7992405,-122.410583
13264,Tristania conferta ::,2460 Lombard St,Sidewalk: Curb side : Cutout,19,3X3,37.79922384,-122.4417866
13239,Prunus blireiana :: Flowering Plum,2335X Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.79922208,-122.4398872
13232,Lophostemon confertus :: Brisbane Box,2301 LOMBARD ST,Sidewalk: Curb side : Cutout,10,3X3,37.79921959,-122.4396091
18663,Platanus x hispanica :: Sycamore: London Plane,55 Richardson Ave,Sidewalk: Curb side : Cutout,18,3X3,37.7992042,-122.44565
13242,Tristania conferta ::,2353 Lombard St,Sidewalk: Curb side : Cutout,6,3X3,37.79920297,-122.4402193
251592,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1999X Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.79917853,-122.4191175
110943,Platanus x hispanica :: Sycamore: London Plane,42 Richardson Ave,Sidewalk: Curb side : Cutout,4,3x3,37.7991667,-122.4450884
13270,Tristania conferta ::,2498 Lombard St,Sidewalk: Curb side : Cutout,9,3x3,37.79915257,-122.4423827
4629,Ficus nitida :: Laurel Fig,427 Columbus Ave,Sidewalk: Curb side : Cutout,22,3x3,37.79907847,-122.4085911
4631,Ficus nitida :: Laurel Fig,430 Columbus Ave,Sidewalk: Curb side : Cutout,90,3X3,37.79907068,-122.4082761
13280,Ficus retusa nitida :: Banyan Fig,2524 Lombard St,Sidewalk: Curb side : Cutout,40,3X3,37.7990441,-122.443221
11103,Ficus nitida :: Laurel Fig,1995X Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79904222,-122.4191213
13282,Lophostemon confertus :: Brisbane Box,2532 Lombard St,Sidewalk: Curb side : Cutout,0,3x3,37.79903936,-122.443215
11100,Ficus nitida :: Laurel Fig,1960 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79903739,-122.4189285
11102,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1987 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79903532,-122.4190964
13284,Cupressus macrocarpa :: Monterey Cypress,2576 Lombard St,Sidewalk: Curb side : Cutout,26,3X3,37.79900514,-122.4438691
23499,Platanus x hispanica :: Sycamore: London Plane,2545 Van Ness Ave,Sidewalk: Curb side : Cutout,10,3X3,37.79894695,-122.4242547
4626,Ficus nitida :: Laurel Fig,419 Columbus Ave,Sidewalk: Curb side : Cutout,18,3x3,37.79894625,-122.4086056
4627,Ficus nitida :: Laurel Fig,420 Columbus Ave,Sidewalk: Curb side : Cutout,28,3x3,37.79894554,-122.4080912
11099,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1954 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79894142,-122.4189222
23495,Platanus x hispanica :: Sycamore: London Plane,2526 Van Ness Ave,Sidewalk: Curb side : Cutout,18,3X3,37.79893524,-122.4238822
23497,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2529 Van Ness Ave,Sidewalk: Curb side : Cutout,20,3x3,37.7989176,-122.4242415
13279,Tristania conferta ::,2525 Lombard St,Sidewalk: Curb side : Cutout,6,3X3,37.79883722,-122.443183
23491,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2510 Van Ness Ave,Sidewalk: Curb side : Cutout,16,3X3,37.79883715,-122.4238702
142517,Ficus retusa nitida :: Banyan Fig,402 Columbus Ave,Sidewalk: Curb side : Cutout,19,Width 0ft,37.79883125,-122.4079101
23139,Ficus nitida :: Laurel Fig,406X Columbus Ave,Sidewalk: Curb side : Cutout,25,6x3,37.79881783,-122.4079126
11096,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1930 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79878378,-122.41889
23486,Corymbia ficifolia :: Red Flowering Gum,2500X Van Ness Ave,Median : Cutout,30,9,37.79873825,-122.4240207
11095,Lophostemon confertus :: Brisbane Box,1924 Hyde St,Sidewalk: Curb side : Cutout,3,3x3,37.79873339,-122.418867
13286,Ficus retusa nitida :: Banyan Fig,2599 Lombard St,Sidewalk: Curb side : Cutout,12,3X3,37.79873332,-122.4439341
252915,Lophostemon confertus :: Brisbane Box,1924 Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.79871469,-122.4187559
1668,Ficus nitida :: Laurel Fig,2679X LOMBARD ST,Sidewalk: Curb side : Cutout,15,3X3,37.79869847,-122.4453974
13289,Lophostemon confertus :: Brisbane Box,2645 Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.79866226,-122.4451306
11098,Lophostemon confertus :: Brisbane Box,1931 Hyde St,Sidewalk: Curb side : Cutout,3,3x3,37.7986546,-122.4190263
13290,Tristania conferta ::,2665 Lombard St,Sidewalk: Curb side : Cutout,6,3X3,37.79864544,-122.4453383
13291,Ficus retusa nitida :: Banyan Fig,2671 Lombard St,Sidewalk: Curb side : Cutout,12,1X1,37.79862768,-122.4454672
11093,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1920 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79860547,-122.4188527
11094,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1919 Hyde St,Sidewalk: Curb side : Cutout,16,3X3,37.79852931,-122.4189854
4619,Ficus nitida :: Laurel Fig,358 Columbus Ave,Sidewalk: Curb side : Cutout,32,3x3,37.7985255,-122.4073918
4618,Pyrus kawakamii :: Evergreen Pear,354 Columbus Ave,Sidewalk: Curb side : Cutout,9,3x3,37.79847742,-122.4074055
11092,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1913 Hyde St,Sidewalk: Curb side : Cutout,22,5x5,37.79846585,-122.4189684
112248,Acer spp :: Maple,1799X TAYLOR ST,Unaccepted Street : Yard,15,,37.79842101,-122.4138395
11090,Ficus nitida :: Laurel Fig,1903 Hyde St,Sidewalk: Curb side : Cutout,26,6x6,37.798402,-122.4189903
11089,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1900 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.7983882,-122.4187981
23482,Acacia melanoxylon :: Blackwood Acacia,2450 Van Ness Ave,Sidewalk: Curb side : Cutout,30,3x3,37.79830299,-122.4237723
11086,Ficus nitida :: Laurel Fig,1896 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79823002,-122.4187653
112541,Rhamnus alaternus :: Italian Buckthorn,438 Broadway,Sidewalk: Curb side : Cutout,2,3x3,37.79822647,-122.4045475
98612,Vitex lucens :: Puriri tree,2501X Franklin St,Sidewalk: Curb side : Cutout,5,3x3,37.79819395,-122.4256956
23481,Acacia melanoxylon :: Blackwood Acacia,2440 Van Ness Ave,Sidewalk: Curb side : Cutout,24,3x3,37.79816117,-122.4237386
42633,Tristania conferta ::,1651 Union St,Sidewalk: Curb side : Cutout,3,5x5,37.79815054,-122.4266093
23480,Lophostemon confertus :: Brisbane Box,2430 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.79806013,-122.4237094
11084,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1861 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79805024,-122.4188944
127860,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1898 Hyde St,Sidewalk: Curb side : Cutout,19,Width 6ft,37.79804694,-122.4187331
4606,Ligustrum lucidum :: Glossy Privet,300 Columbus Ave,Sidewalk: Curb side : Cutout,12,3X3,37.79804524,-122.4067964
136328,Rhamnus alaternus :: Italian Buckthorn,447 Broadway,Sidewalk: Curb side : Cutout,3,Width 3ft,37.79800256,-122.4048696
23478,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2415 Van Ness Ave,Sidewalk: Curb side : Cutout,20,6x6,37.79800139,-122.4240462
11083,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1853 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79797923,-122.4188841
11081,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1844 Hyde St,Sidewalk: Curb side : Cutout,20,3X3,37.79795413,-122.4187155
11085,Ficus nitida :: Laurel Fig,1865 Hyde St,Sidewalk: Curb side : Cutout,60,3X3,37.79792217,-122.4188783
23479,Acacia melanoxylon :: Blackwood Acacia,2418 Van Ness Ave,Sidewalk: Curb side : Cutout,38,4x6,37.79790709,-122.4236848
11080,Lophostemon confertus :: Brisbane Box,1837 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.79780578,-122.4188457
112527,Rhamnus alaternus :: Italian Buckthorn,459 BROADWAY,Sidewalk: Curb side : Cutout,,3x3,37.79780459,-122.4047469
11082,Ficus nitida :: Laurel Fig,1849 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79777956,-122.4188494
23476,Lophostemon confertus :: Brisbane Box,2400 Van Ness Ave,Sidewalk: Curb side : Cutout,3,5x4,37.79777296,-122.4236549
11079,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1827 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79774832,-122.4188285
4603,Ficus nitida :: Laurel Fig,270 Columbus Ave,Sidewalk: Curb side : Cutout,70,3X3,37.79773888,-122.4062257
87407,Lophostemon confertus :: Brisbane Box,2410X Van Ness Ave,Median : Cutout,3,3x3,37.79772462,-122.4237096
11078,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1825X Hyde St,Sidewalk: Curb side : Cutout,70,4X4,37.79765509,-122.4188135
11077,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1814 Hyde St,Sidewalk: Curb side : Cutout,50,3X3,37.79763112,-122.4186469
11076,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1806 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79754072,-122.4186332
11074,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1801 Hyde St,Sidewalk: Curb side : Cutout,70,4x4,37.79751904,-122.4187819
19490,Ficus nitida :: Laurel Fig,10X Saroyan Pl,Sidewalk: Curb side : Cutout,12,3X3,37.79749489,-122.4061811
23473,Lophostemon confertus :: Brisbane Box,2363 Van Ness Ave,Sidewalk: Curb side : Cutout,4,3x3,37.79747285,-122.4239436
11073,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1800 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79745575,-122.4186149
42642,Acacia melanoxylon :: Blackwood Acacia,1600X GREEN ST,Sidewalk: Curb side : Cutout,5,3x3,37.79745385,-122.4254979
23472,Platanus x hispanica :: Sycamore: London Plane,2356 Van Ness Ave,Sidewalk: Curb side : Cutout,12,3x3,37.79744761,-122.4235745
23469,Platanus x hispanica :: Sycamore: London Plane,2327 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7973328,-122.4239143
95358,Acacia melanoxylon :: Blackwood Acacia,775X Broadway,Sidewalk: Curb side : Cutout,25,3x3,37.7972675,-122.4098461
23468,Lophostemon confertus :: Brisbane Box,2323 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3X3,37.79717434,-122.4238737
11072,Lophostemon confertus :: Brisbane Box,1760 Hyde St,Sidewalk: Curb side : Cutout,3,4X5,37.79715261,-122.4185607
11068,Lophostemon confertus :: Brisbane Box,1746 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.79707789,-122.4185355
11069,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1749 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79700139,-122.4186749
23466,Platanus x hispanica :: Sycamore: London Plane,2307 Van Ness Ave,Sidewalk: Curb side : Cutout,9,3X3,37.79697027,-122.4238363
85478,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1745 Hyde St,Sidewalk: Curb side : Cutout,24,4x4,37.79693905,-122.4186667
23464,Acacia melanoxylon :: Blackwood Acacia,2305 Van Ness Ave,Sidewalk: Curb side : Cutout,30,3X3,37.79689905,-122.4238282
23463,Prunus domestica 'Mariposa' :: Mariposa Plum,2300 Van Ness Ave,Median : Cutout,12,9,37.79689526,-122.4236389
23460,Platanus x hispanica :: Sycamore: London Plane,2300 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.79683556,-122.4234608
11065,Lophostemon confertus :: Brisbane Box,1725 Hyde St,Sidewalk: Curb side : Cutout,3,,37.7967714,-122.4186406
11431,Olea europaea :: Olive Tree,301X Jackson St,Sidewalk: Curb side : Cutout,3,3X3,37.79670669,-122.4006859
11066,Lophostemon confertus :: Brisbane Box,1711 Hyde St,Sidewalk: Curb side : Cutout,60,4x4,37.79667825,-122.4186264
1713,Laurus nobilis :: Sweet Bay: Grecian Laurel,555 Battery St,Sidewalk: Curb side : Cutout,6,5x6,37.79664373,-122.400748
19209,Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair,395X Jackson St,Sidewalk: Curb side : Cutout,3,3.5x3. 5,37.79656465,-122.4017907
112825,Ficus nitida :: Laurel Fig,101X COLUMBUS AVE,Sidewalk: Curb side : Cutout,8,3x3,37.79640213,-122.4050121
125484,Afrocarpus gracilior :: Fern Pine,1237x Robert C Levy Tunl,Median : Yard,18,,37.79637381,-122.417561
97362,Acer saccharinum :: Silver Maple,1263X Robert C Levy Tunl,Median : Cutout,5,,37.7963606,-122.4179895
23456,Platanus x hispanica :: Sycamore: London Plane,2243 Van Ness Ave,Sidewalk: Curb side : Cutout,10,3X3,37.79631562,-122.4237669
125416,Acer saccharinum :: Silver Maple,1265x Robert C Levy Tunl,Median : Cutout,6,Width 5ft,37.79628087,-122.4186183
97360,Acer saccharinum :: Silver Maple,1351X Broadway,Median : Cutout,4,,37.79620496,-122.4192242
101511,Platanus x hispanica :: Sycamore: London Plane,240X DRUMM ST,Sidewalk: Curb side : Cutout,,3x3,37.79615701,-122.3960194
97377,Acer saccharinum :: Silver Maple,1401X Broadway,Median : Cutout,3,,37.79605874,-122.4207897
11059,Lophostemon confertus :: Brisbane Box,1636 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.7960402,-122.4183424
87723,Lophostemon confertus :: Brisbane Box,2238X Van Ness Ave,Median : Cutout,5,3x3,37.79602097,-122.4234542
23451,Platanus x hispanica :: Sycamore: London Plane,2201 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3X3,37.79596911,-122.4236337
23689,Pittosporum crassifolium :: Karo Tree,400X Washington St,Sidewalk: Curb side : Cutout,12,3X3,37.79594029,-122.4005183
11057,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1630 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.7959337,-122.4183194
11056,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1626 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79587989,-122.418308
19203,Pittosporum crassifolium :: Karo Tree,630 Sansome St,Sidewalk: Curb side : Cutout,12,3X3,37.7958743,-122.401619
23692,Olea europaea :: Olive Tree,444 Washington St,Sidewalk: Curb side : Cutout,6,3X3,37.79584622,-122.4012379
11054,Lophostemon confertus :: Brisbane Box,1610 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79578812,-122.418275
11051,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1601 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79573177,-122.4184164
11053,Ficus nitida :: Laurel Fig,1603 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79569557,-122.4184446
135593,Platanus x hispanica :: Sycamore: London Plane,160x Drumm St,Median : Yard,7,Width 7ft,37.79563607,-122.3967908
11049,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1600 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79557682,-122.4182349
110637,Platanus x hispanica :: Sycamore: London Plane,200x DRUMM ST,Median : Cutout,1,,37.7955004,-122.3967088
27271,Acacia melanoxylon :: Blackwood Acacia,2134 Van Ness Ave,Sidewalk: Curb side : Cutout,24,2X2,37.79536128,-122.423177
11047,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1563 Hyde St,Sidewalk: Curb side : Cutout,70,4x4,37.79533955,-122.4183499
11046,Ficus nitida :: Laurel Fig,1560 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79533916,-122.4181791
129605,Ligustrum lucidum :: Glossy Privet,2101 Van Ness Ave,Sidewalk: Curb side : Cutout,10,Width 4ft,37.79521682,-122.4234869
11043,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1544 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79519218,-122.418161
11045,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1555 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79516758,-122.4183132
7993,Ligustrum lucidum :: Glossy Privet,2250 Franklin St,Sidewalk: Curb side : Cutout,12,3X3,37.79508225,-122.4249151
27490,Ficus nitida :: Laurel Fig,2107 Van Ness Ave,Sidewalk: Curb side : Cutout,20,3X3,37.79503944,-122.4236273
9930,Acacia melanoxylon :: Blackwood Acacia,2336 Gough St,Sidewalk: Curb side : Cutout,17,3X3,37.79500874,-122.4265647
23442,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,2100X Van Ness Ave,Median : Cutout,24,9,37.79500511,-122.4232657
11040,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1529 Hyde St,Sidewalk: Curb side : Cutout,60,3X3,37.79499169,-122.4182791
